id;objid;docn;basename;dtmod;sliceid;family
35169808;1468481;1712264;MARB;30765;MARB009;41
35169809;1468481;1734701;MARB;4293;MARB009;41
35169810;1468481;1773765;MARB;6464;MARB009;41
35169811;1468481;1775936;MARB;11512;MARB009;41
35169812;1468481;1780984;MARB;46622;MARB009;41
35169813;1468481;340477;RZR;42244;32913;0
35169814;1468481;30635;RGSS;32530;32874;32874
35169815;1468481;32530;RGSS;35798;32874;32874
35169816;1468481;35798;RGSS;35867;32874;32874
35169817;1468481;35867;RGSS;37968;32874;32874
35169818;1468481;37968;RGSS;38001;32874;32874
35169819;1468481;38001;RGSS;38002;32874;32874
35169820;1468481;38002;RGSS;38003;32874;32874
35169822;1468481;38003;RGSS;38013;32874;32874
35169823;1468481;38013;RGSS;39708;32874;32874
35169824;1468481;39708;RGSS;39710;32874;32874
35169825;1468481;39710;RGSS;39769;32874;32874
35169826;1468481;39769;RGSS;39852;32874;32874
35169827;1468481;39852;RGSS;39917;32874;32874
35169828;1468481;39917;RGSS;40073;32874;32874
35169829;1468481;40073;RGSS;40074;32874;32874
35169830;1468481;40074;RGSS;40110;32874;32874
35169831;1468481;40110;RGSS;40333;32874;32874
35169832;1468481;40333;RGSS;40437;32874;32874
35169833;1468481;40437;RGSS;40483;32874;32874
35169834;1468481;40483;RGSS;40654;32874;32874
35169835;1468481;40654;RGSS;40767;32874;32874
35169836;1468481;40767;RGSS;40812;32874;32874
35169837;1468481;40812;RGSS;40859;32874;32874
35169838;1468481;40859;RGSS;40862;32874;32874
35169839;1468481;40862;RGSS;41679;32874;32874
35169840;1468481;41679;RGSS;41745;32874;32874
35169841;1468481;41745;RGSS;41761;32874;32874
35169842;1468481;41761;RGSS;41789;32874;32874
35169843;1468481;41789;RGSS;41844;32874;32874
35169844;1468481;41844;RGSS;41942;32874;32874
35169845;1468481;41942;RGSS;42312;32874;32874
35169846;1468481;42312;RGSS;42404;32874;32874
35169847;1468481;42404;RGSS;42677;32874;32874
35169848;1468481;42677;RGSS;42775;32874;32874
35169849;1468481;42775;RGSS;42838;32874;32874
35169850;1468481;42838;RGSS;42949;32874;32874
35169851;1468481;42949;RGSS;43152;32874;32874
35169852;1468481;43152;RGSS;43379;32874;32874
35169853;1468481;43379;RGSS;43414;32874;32874
35169854;1468481;43414;RGSS;43418;32874;32874
35169855;1468481;43418;RGSS;43588;32874;32874
35169856;1468481;43588;RGSS;43676;32874;32874
35169857;1468481;43676;RGSS;43687;32874;32874
35169858;1468481;43687;RGSS;43745;32874;32874
35169859;1468481;43745;RGSS;43781;32874;32874
35169860;1468481;43781;RGSS;43988;32874;32874
35169861;1468481;43988;RGSS;44082;32874;32874
35169862;1468481;44082;RGSS;44390;32874;32874
35169863;1468481;44390;RGSS;44509;32874;32874
35169864;1468481;44509;RGSS;45152;32874;32874
35169865;1468481;45152;RGSS;45330;32874;32874
35169866;1468481;45330;RGSS;45513;32874;32874
35169867;1468481;45513;RGSS;45633;32874;32874
35169868;1468481;45633;RGSS;46105;32874;32874
35169869;1468481;46105;RGSS;46113;32874;32874
35169870;1468481;46113;RGSS;46134;32874;32874
35169871;1468481;46134;RGSS;46251;32874;32874
35169872;1468481;46251;RGSS;46466;32874;32874
35169873;1468481;46466;RGSS;46521;32874;32874
35169874;1468481;46521;RGSS;46522;32874;32874
35169875;1468481;46522;RGSS;46615;32874;32874
35169876;1468481;46615;RGSS;46622;32874;32874
35169877;1468481;46622;RGSS;46685;32874;32874
35169878;1468481;46685;RGSS;46697;32874;32874
35169879;1468481;46697;RGSS;47078;32874;32874
35169880;1468481;47078;RGSS;47328;32874;32874
35169881;1468481;47328;RGSS;47451;32874;32874
35169882;1468481;47451;RGSS;47490;32874;32874
35169883;1468481;47490;RGSS;48168;32874;32874
35169884;1468481;48168;RGSS;48490;32874;32874
35169885;1468481;48490;RGSS;48615;32874;32874
35169886;1468481;48615;RGSS;48619;32874;32874
35169887;1468481;48619;RGSS;48676;32874;32874
35169888;1468481;48676;RGSS;48701;32874;32874
35169889;1468481;48701;RGSS;48806;32874;32874
35169890;1468481;48806;RGSS;48996;32874;32874
35169891;1468481;48996;RGSS;49074;32874;32874
35169892;1468481;49074;RGSS;49392;32874;32874
35169893;1468481;49392;RGSS;49533;32874;32874
35169894;1468481;49533;RGSS;49564;32874;32874
35169895;1468481;49564;RGSS;49639;32874;32874
35169896;1468481;49639;RGSS;49743;32874;32874
35169897;1468481;49743;RGSS;49879;32874;32874
35169898;1468481;49879;RGSS;49881;32874;32874
35169899;1468481;49881;RGSS;49983;32874;32874
35169900;1468481;49983;RGSS;50144;32874;32874
35169901;1468481;50144;RGSS;50145;32874;32874
35169902;1468481;50145;RGSS;50146;32874;32874
35169903;1468481;50146;RGSS;50159;32874;32874
35169904;1468481;50159;RGSS;50179;32874;32874
35169905;1468481;50179;RGSS;50305;32874;32874
35169906;1468481;50305;RGSS;50450;32874;32874
35169907;1468481;50450;RGSS;50610;32874;32874
35169908;1468481;50610;RGSS;50634;32874;32874
35169909;1468481;50634;RGSS;50675;32874;32874
35169910;1468481;50675;RGSS;50820;32874;32874
35169911;1468481;50820;RGSS;50843;32874;32874
35169912;1468481;50843;RGSS;50883;32874;32874
35169913;1468481;50883;RGSS;51034;32874;32874
35169914;1468481;51034;RGSS;51036;32874;32874
35169915;1468481;51036;RGSS;51042;32874;32874
35169916;1468481;51042;RGSS;51062;32874;32874
35169917;1468481;51062;RGSS;0;32874;32874
35169918;1468481;17817;CMB;18273;32799;32799
35169919;1468481;18273;CMB;18682;32799;32799
35169920;1468481;18682;CMB;18851;32799;32799
35169921;1468481;18851;CMB;37968;32799;32799
35169922;1468481;86300;CJI;21727;32798;32798
35169923;1468481;87263;CJI;30914;32798;32798
35169924;1468481;96450;CJI;31337;32798;32798
35169925;1468481;96873;CJI;51433;32798;32798
35169926;1468481;116969;CJI;52646;32798;32798
35169927;1468481;118182;CJI;53739;32798;32798
35169928;1468481;119275;CJI;55545;32798;32798
35169929;1468481;121081;CJI;55614;32798;32798
35169930;1468481;121150;CJI;60221;32798;32798
35169931;1468481;125757;CJI;39710;32798;32798
35169932;1468481;222732;AMS;33429;24;18
35169933;1468481;230037;AMS;38263;24;18
35169934;1468481;234871;AMS;38319;24;18
35169935;1468481;234927;AMS;43128;24;18
35169936;1468481;239736;AMS;54130;24;18
35169937;1468481;250738;AMS;54940;24;18
35169938;1468481;251548;AMS;11007;24;18
35169939;1468481;273151;AMS;17610;24;18
35169940;1468481;279754;AMS;19432;24;18
35169941;1468481;281576;AMS;19444;24;18
35169942;1468481;281588;AMS;21998;24;18
35169943;1468481;284142;AMS;22623;24;18
35169944;1468481;284767;AMS;24377;24;18
35169945;1468481;286521;AMS;26637;24;18
35169946;1468481;288781;AMS;27576;24;18
35169947;1468481;289720;AMS;29045;24;18
35169948;1468481;291189;AMS;32270;24;18
35169949;1468481;294414;AMS;32691;24;18
35169950;1468481;294835;AMS;34106;24;18
35169951;1468481;296250;AMS;36746;24;18
35169952;1468481;298890;AMS;37672;24;18
35169953;1468481;299816;AMS;41836;24;18
35169954;1468481;303980;AMS;41841;24;18
35169955;1468481;303985;AMS;42198;24;18
35169956;1468481;304342;AMS;45071;24;18
35169957;1468481;307215;AMS;53285;24;18
35169958;1468481;315429;AMS;1327;24;18
35169959;1468481;329007;AMS;1711;24;18
35169960;1468481;329391;AMS;3795;24;18
35169961;1468481;331475;AMS;8420;24;18
35169962;1468481;336100;AMS;0;24;18
35207789;1244101;63894;RZR;64074;32913;0
35207790;1244101;129610;RZR;19055;32913;0
35207791;1244101;150127;RZR;3496;32913;0
35207792;1244101;200104;RZR;23989;32913;0
35207793;1244101;220597;RZR;25931;32913;0
35207794;1244101;222539;RZR;20140;32913;0
35207795;1244101;282284;RZR;34528;32913;0
35207796;1244101;296672;RZR;41764;32913;0
35207797;1244101;303908;RZR;46316;32913;0
35207798;1244101;308460;RZR;3;32913;0
35207799;1244101;166281;BPV;0;32809;26
35207800;1244101;77131;PAPB;0;32938;3
35207801;1244101;67347;MARB;14015;51;41
35207802;1244101;79551;MARB;14879;51;41
35207803;1244101;80415;MARB;17458;51;41
35207804;1244101;82994;MARB;50988;51;41
35207805;1244101;116524;MARB;59992;51;41
35207806;1244101;125528;MARB;13592;51;41
35207807;1244101;144664;MARB;17294;51;41
35207808;1244101;148366;MARB;17369;51;41
35207809;1244101;148441;MARB;43877;51;41
35207810;1244101;174949;MARB;46308;51;41
35207811;1244101;177380;MARB;28447;51;41
35207812;1244101;552735;MARB;8206;51;41
35207813;1244101;663566;MARB;26571;51;41
35207814;1244101;1206219;MARB;1390;51;41
35207815;1244101;1312110;MARB;1653;51;41
35207816;1244101;1377909;MARB;0;51;41
35207817;1244101;33;PPN;0;32800;32800
35207818;1244101;111826;CJI;0;32798;32798
35207819;1244101;77488;PBI;58226;32776;37
35207820;1244101;123762;PBI;61568;32776;37
35207821;1244101;192640;PBI;40692;32776;37
35207822;1244101;237300;PBI;42588;32776;37
35207823;1244101;239196;PBI;45996;32776;37
35207824;1244101;242604;PBI;257;32776;37
35759768;1284814;110754;AMS;54058;24;18
35759769;1284814;185130;AMS;8902;24;18
35759770;1284814;205510;AMS;19545;24;18
35759771;1284814;216153;AMS;41449;24;18
35759772;1284814;238057;AMS;1;24;18
35759773;1284814;92664;ARB;0;ARB002;4
35759774;1284814;187314;QSA;0;QSA002;2
35917731;1284815;194227;BUR;0;32812;29
35917732;1284815;187314;QSA;10;QSA002;2
35917733;1284815;544656;ARB;42837;ARB002;4
35917734;1284815;567125;ARB;18800;ARB002;4
35917735;1284815;608624;ARB;20717;ARB002;4
35917736;1284815;610541;ARB;20776;ARB002;4
35917737;1284815;83719;BVV;58912;32805;22
35917738;1284815;112106;CJI;1;32798;32798
35917739;1284815;115453;AMS;58912;24;18
35917740;1284815;124448;AMS;15739;24;18
35917741;1284815;212347;AMS;24584;24;18
35917742;1284815;286728;AMS;32716;24;18
35917743;1284815;294860;AMS;33219;24;18
35917744;1284815;295363;AMS;40461;24;18
35917745;1284815;302605;AMS;45713;24;18
35917746;1284815;307857;AMS;47705;24;18
35917747;1284815;309849;AMS;52048;24;18
35917748;1284815;314192;AMS;54181;24;18
35917749;1284815;316325;AMS;24801;24;18
36007662;1380110;189366;RZR;59271;32913;0
36007663;1380110;321415;RZR;0;32913;0
36007664;1380110;223215;PBI;39698;32776;37
36007665;1380110;236306;PBI;24;32776;37
36009316;1378283;235117;PBI;40140;32776;37
36009317;1378283;236748;PBI;85;32776;37
36009318;1378283;611587;ARB;0;ARB001;4
36009319;1378283;46312;PAPB;0;32938;3
36009320;1378283;18777;CMB;0;32799;32799
36285090;1496690;198812;PBI;20663;32776;37
36285091;1496690;217271;PBI;85;32776;37
36285092;1496690;62978;RZR;34090;32913;0
36285093;1496690;165162;RZR;0;32913;0
37112484;1503401;327299;RZR;0;32913;0
37112485;1503401;185111;QSA;1;QSA001;2
37210923;1392256;188250;QSA;1;QSA002;2
37210924;1392256;599061;ARB;1;ARB002;4
37210925;1392256;1673772;MARB;0;MARB009;41
37210926;1392256;215641;RZR;5733;32913;0
37210927;1392256;333413;RZR;16340;32913;0
37210928;1392256;344020;RZR;0;32913;0
37210929;1392256;63901;BVV;1741;32805;22
37210930;1392256;67277;BVV;5;32805;22
37299708;1243560;242436;MARB;60393;MARB009;41
37299709;1243560;1108969;MARB;3262;MARB009;41
37299710;1243560;1117374;MARB;0;MARB009;41
37299711;1243560;136094;QSA;0;QSA002;2
37299712;1243560;259138;AMS;1314;24;18
37299713;1243560;263458;AMS;17217;24;18
37299714;1243560;279361;AMS;0;24;18
37299715;1243560;476510;ARB;39348;ARB002;4
37299716;1243560;498100;ARB;12308;ARB002;4
37299717;1243560;536596;ARB;49157;ARB002;4
37299718;1243560;573445;ARB;56432;ARB002;4
37303778;1507162;92969;QSA;1;QSA002;2
37632837;1508366;259213;PBI;1;32776;37
37632838;1508366;91817;PAPB;26282;32938;3
37632839;1508366;91818;PAPB;85;32938;3
37632840;1508366;191797;QSA;0;QSA002;2
37632841;1508366;75;PKV;1;32818;32818
37632842;1508366;340241;RZR;16678;32913;0
37632843;1508366;344358;RZR;17131;32913;0
37632844;1508366;344811;RZR;115;32913;0
38090921;1366839;213271;AMS;10;24;18
38090922;1366839;337318;ARB;18687;ARB002;4
38090923;1366839;477439;ARB;44774;ARB002;4
38090924;1366839;569062;ARB;0;ARB002;4
38115524;1517433;14632;ARB;7747;ARB002;4
38115525;1517433;597571;ARB;0;ARB002;4
38115526;1517433;559992;MARB;55492;RAMSMARB;41
38115527;1517433;579780;MARB;32748;RAMSMARB;41
38115528;1517433;753644;MARB;52395;RAMSMARB;41
38115529;1517433;773291;MARB;55422;RAMSMARB;41
38115530;1517433;841854;MARB;28834;RAMSMARB;41
38115531;1517433;880802;MARB;28835;RAMSMARB;41
38115532;1517433;880803;MARB;61109;RAMSMARB;41
38115533;1517433;1044149;MARB;28156;RAMSMARB;41
38115534;1517433;1404412;MARB;0;RAMSMARB;41
38115535;1517433;444331;ARB;10;ARB001;4
38161280;1408732;1819935;MARB;10;MARB010;41
38161281;1408732;1476;PPVS;0;32875;32875
38161282;1408732;88060;CJI;23339;32798;32798
38161283;1408732;88875;CJI;0;32798;32798
38161284;1408732;48782;PAP;1;6;3
38161285;1408732;18500;CMB;1;32799;32799
38266378;1376693;64721;PAPB;1;32938;3
38266379;1376693;75945;CJI;47378;32798;32798
38266380;1376693;112914;CJI;24;32798;32798
38266381;1376693;323470;RZR;1;32913;0
38266382;1376693;154182;QSA;0;QSA002;2
38274846;1388425;138321;PBI;58437;32776;37
38274847;1388425;189509;PBI;39954;32776;37
38274848;1388425;236562;PBI;39959;32776;37
38274849;1388425;236567;PBI;55504;32776;37
38274850;1388425;252112;PBI;61726;32776;37
38274851;1388425;258334;PBI;0;32776;37
38274852;1388425;87884;QSA;58988;QSA002;2
38274853;1388425;124524;QSA;6177;QSA002;2
38274854;1388425;137249;QSA;11363;QSA002;2
38274855;1388425;142435;QSA;25000;QSA002;2
38274856;1388425;447281;MARB;29187;RAMSMARB;41
38274857;1388425;815619;MARB;50694;RAMSMARB;41
38274858;1388425;1164806;MARB;61223;RAMSMARB;41
38274859;1388425;1240871;MARB;51432;RAMSMARB;41
38274860;1388425;1427688;MARB;55459;RAMSMARB;41
38274861;1388425;1562787;MARB;64475;RAMSMARB;41
38274862;1388425;1571803;MARB;11657;RAMSMARB;41
38274863;1388425;1650057;MARB;26736;RAMSMARB;41
38274864;1388425;1665136;MARB;52371;RAMSMARB;41
38274865;1388425;1690771;MARB;34923;RAMSMARB;41
38274866;1388425;1804395;MARB;24801;RAMSMARB;41
38274867;1388425;670;PKV;671;32818;32818
38274868;1388425;671;PKV;2257;32818;32818
38274869;1388425;2257;PKV;2314;32818;32818
38274870;1388425;2314;PKV;51432;32818;32818
38274871;1515009;189366;RZR;1;32913;0
38274872;1515009;180092;MARB;13416;RAMSMARB;41
38274873;1515009;275560;MARB;54726;RAMSMARB;41
38274874;1515009;316870;MARB;2027;RAMSMARB;41
38274875;1515009;591851;MARB;4261;RAMSMARB;41
38274876;1515009;594085;MARB;38106;RAMSMARB;41
38274877;1515009;627930;MARB;9127;RAMSMARB;41
38274878;1515009;730023;MARB;21688;RAMSMARB;41
38274879;1515009;873656;MARB;12891;RAMSMARB;41
38274880;1515009;930395;MARB;25102;RAMSMARB;41
38274881;1515009;1597966;MARB;11657;RAMSMARB;41
38274882;1515009;1650057;MARB;15266;RAMSMARB;41
38274883;1515009;1653666;MARB;31946;RAMSMARB;41
38274884;1515009;1735882;MARB;57353;RAMSMARB;41
38274885;1515009;1761289;MARB;59916;RAMSMARB;41
38274886;1515009;1763852;MARB;12105;RAMSMARB;41
38274887;1515009;1781577;MARB;34077;RAMSMARB;41
38274888;1515009;1803549;MARB;34923;RAMSMARB;41
38274889;1515009;1804395;MARB;16272;RAMSMARB;41
38274890;1515009;125626;CJI;10;32798;32798
38274891;1515009;72361;ARB;13416;ARB002;4
38276422;1518459;63688;QSA;4740;QSA002;2
38276423;1518459;70276;QSA;13279;QSA002;2
38276424;1518459;78815;QSA;13640;QSA002;2
38276425;1518459;79176;QSA;15318;QSA002;2
38276426;1518459;80854;QSA;15326;QSA002;2
38276427;1518459;80862;QSA;20485;QSA002;2
38276428;1518459;86021;QSA;29546;QSA002;2
38276429;1518459;95082;QSA;30902;QSA002;2
38276430;1518459;96438;QSA;31696;QSA002;2
38276431;1518459;97232;QSA;33865;QSA002;2
38276432;1518459;99401;QSA;47686;QSA002;2
38276433;1518459;113222;QSA;47955;QSA002;2
38276434;1518459;113491;QSA;49397;QSA002;2
38276435;1518459;114933;QSA;49579;QSA002;2
38276436;1518459;115115;QSA;51250;QSA002;2
38276437;1518459;116786;QSA;52798;QSA002;2
38276438;1518459;118334;QSA;57107;QSA002;2
38276439;1518459;122643;QSA;58988;QSA002;2
38276440;1518459;124524;QSA;2597;QSA002;2
38276441;1518459;133669;QSA;8219;QSA002;2
38276442;1518459;139291;QSA;11240;QSA002;2
38276443;1518459;142312;QSA;20089;QSA002;2
38276444;1518459;151161;QSA;22666;QSA002;2
38276445;1518459;153738;QSA;24995;QSA002;2
38276446;1518459;156067;QSA;30020;QSA002;2
38276447;1518459;161092;QSA;36539;QSA002;2
38276448;1518459;167611;QSA;37837;QSA002;2
38276449;1518459;168909;QSA;40977;QSA002;2
38276450;1518459;172049;QSA;46033;QSA002;2
38276451;1518459;177105;QSA;47104;QSA002;2
38431409;1519631;337605;RZR;1;32913;0
38630471;1513758;89873;RZR;24800;32913;0
38630473;1513758;90336;RZR;44139;32913;0
38630474;1513758;109675;RZR;21774;32913;0
38630475;1513758;283918;RZR;110;32913;0
38630476;1513758;111215;QSA;27689;QSA002;2
38630478;1513758;158761;QSA;0;QSA002;2
38630479;1513758;87167;CJI;42240;32798;32798
38630481;1513758;107776;CJI;52443;32798;32798
38630482;1513758;117979;CJI;53451;32798;32798
38630484;1513758;118987;CJI;56;32798;32798
38630485;1513758;1239735;MARB;0;RAMSMARB;41
38635656;1520416;1036573;MARB;1;RAMSMARB;41
38684250;1387746;87884;QSA;6552;QSA002;2
38684251;1387746;137624;QSA;8290;QSA002;2
38684252;1387746;139362;QSA;13248;QSA002;2
38684253;1387746;144320;QSA;25151;QSA002;2
38684254;1387746;156223;QSA;1;QSA002;2
38684255;1387746;59758;CJI;10;32798;32798
38684256;1387746;134049;PBI;14245;32776;37
38684257;1387746;145317;PBI;59203;32776;37
38684258;1387746;190275;PBI;116;32776;37
38684259;1387746;74;PKV;0;32818;32818
38684260;1387746;18146;CMB;1;32799;32799
38684261;1387746;189366;RZR;10;32913;0
38688849;790304;18387;CMB;18532;32799;32799
38688850;790304;18532;CMB;0;32799;32799
38688851;790304;1811934;MARB;26260;MARB009;41
38688852;790304;33;PPN;1;32800;32800
38688853;790304;54516;LAW;49381;1;0
38688854;790304;180453;LAW;22105;1;0
38688855;790304;218713;LAW;33292;1;0
38688856;790304;295436;LAW;46316;1;0
38688857;790304;308460;LAW;53118;1;0
38688858;790304;315262;LAW;16106;1;0
38688859;790304;343786;LAW;1;1;0
38688860;790304;11803;PBI;62230;32776;37
38688861;790304;258838;PBI;35342;32776;37
38688862;790304;84971;CJI;26260;32798;32798
38688863;790304;91796;CJI;28897;32798;32798
38688864;790304;94433;CJI;30518;32798;32798
38688865;790304;96054;CJI;31382;32798;32798
38688866;790304;96918;CJI;32551;32798;32798
38688867;790304;98087;CJI;35546;32798;32798
38688868;790304;101082;CJI;36058;32798;32798
38688869;790304;101594;CJI;36845;32798;32798
38688870;790304;102381;CJI;38353;32798;32798
38688871;790304;103889;CJI;40462;32798;32798
38688872;790304;105998;CJI;40995;32798;32798
38688873;790304;106531;CJI;42694;32798;32798
38688874;790304;108230;CJI;42764;32798;32798
38688875;790304;108300;CJI;47374;32798;32798
38688876;790304;112910;CJI;0;32798;32798
38688877;790304;167455;QUEST;38611;QUEST001;2
38688878;790304;169683;QUEST;5;QUEST001;2
38940732;1521463;1368435;MARB;20054;RAMSMARB;41
38940733;1521463;1461846;MARB;62996;RAMSMARB;41
38940734;1521463;1701396;MARB;16579;RAMSMARB;41
38940735;1521463;1720515;MARB;43789;RAMSMARB;41
38940736;1521463;1813261;MARB;1;RAMSMARB;41
39915976;1525829;42391;SIP;58019;32880;32880
39915977;1525829;58019;SIP;0;32880;32880
40635648;1526707;439;PKV;10;32818;32818
40635649;1526707;505168;ARB;0;ARB002;4
40635650;1526707;153092;QSA;1;QSA001;2
40635718;1378026;112714;CJI;10;32798;32798
40635719;1378026;148321;QSA;36414;QSA002;2
40635720;1378026;167486;QSA;44497;QSA002;2
40635721;1378026;175569;QSA;0;QSA002;2
40635722;1378026;599696;ARB;0;ARB002;4
40635816;1384713;181907;QSA;53445;QSA001;2
40635817;1384713;184517;QSA;0;QSA001;2
40635818;1384713;251317;PBI;56702;32776;37
40635819;1384713;253310;PBI;0;32776;37
40635820;1384713;216495;RZR;40876;32913;0
40635821;1384713;303020;RZR;45367;32913;0
40635822;1384713;307511;RZR;49833;32913;0
40635823;1384713;311977;RZR;53159;32913;0
40635824;1384713;315303;RZR;56825;32913;0
40635825;1384713;318969;RZR;12540;32913;0
40635826;1384713;340220;RZR;0;32913;0
41779349;1529566;1536849;MARB;1;RAMSMARB;41
41779350;1529566;88582;CJI;0;32798;32798
41779351;1529566;135376;BPV;0;32809;26
41779352;1529566;459732;ARB;25959;ARB002;4
41779353;1529566;79194;QSA;17838;QSA001;2
41779354;1529566;83374;QSA;32032;QSA001;2
41779355;1529566;97568;QSA;52379;QSA001;2
41779356;1529566;117915;QSA;55501;QSA001;2
41779357;1529566;186573;QSA;0;QSA001;2
41779358;1529566;49634;BCN;51981;32813;30
41779359;1529566;51981;BCN;85;32813;30
41779360;1529566;18798;CMB;0;32799;32799
41779361;1529566;93078;PAPB;0;32938;3
41779362;1529566;318430;RZR;17266;32913;0
41779363;1529566;74508;QSA;17419;QSA002;2
41779364;1529566;148491;QSA;43423;QSA002;2
41779365;1529566;174495;QSA;45231;QSA002;2
41779366;1529566;176303;QSA;47758;QSA002;2
41779367;1529566;178830;QSA;52001;QSA002;2
41779368;1529566;183073;QSA;57140;QSA002;2
41779369;1529566;188212;QSA;0;QSA002;2
41779370;1529566;376924;MARB;1;MARB009;41
41779371;1529566;72760;BVV;0;32805;22
41779372;1529566;114512;PBI;29511;32776;37
41779373;1529566;226119;PBI;42262;32776;37
41779374;1529566;238870;PBI;43054;32776;37
41779375;1529566;239662;PBI;49211;32776;37
41779376;1529566;245819;PBI;64854;32776;37
41779377;1529566;261462;PBI;17408;32776;37
42119514;1530998;193074;QSA;1;QSA001;2
42124162;1346908;588302;ARB;1;ARB002;4
42124163;1346908;35210;RZR;0;32913;0
42124164;1346908;142312;QSA;28887;QSA002;2
42124165;1346908;159959;QSA;85;QSA002;2
42124166;1346908;18374;CMB;18417;32799;32799
42124167;1346908;18417;CMB;18557;32799;32799
42124168;1346908;18557;CMB;18833;32799;32799
42124169;1346908;18833;CMB;25000;32799;32799
42124170;1346908;1120713;MARB;2225;RAMSMARB;41
42124171;1346908;1575089;MARB;0;RAMSMARB;41
42124172;1346908;80766;CJI;27132;32798;32798
42124173;1346908;92668;CJI;45085;32798;32798
42124174;1346908;110621;CJI;70;32798;32798
42124175;1346908;219203;PBI;13568;32776;37
42124176;1346908;193174;QSA;0;QSA001;2
42253742;1532656;582058;ARB;22591;ARB002;4
42253743;1532656;612415;ARB;85;ARB002;4
42253744;1532656;1295064;MARB;1;MARB010;41
43150771;1531043;114109;CJI;48616;32798;32798
43150772;1531043;114152;CJI;53748;32798;32798
43150773;1531043;119284;CJI;61941;32798;32798
43150774;1531043;127477;CJI;56;32798;32798
43150775;1531043;131657;BUR;10;32812;29
43150776;1531043;92962;QSA;31568;QSA002;2
43150777;1531043;97104;QSA;57535;QSA002;2
43150778;1531043;123071;QSA;58438;QSA002;2
43150779;1531043;123974;QSA;110;QSA002;2
43150780;1531043;348054;RZR;0;32913;0
43150781;1531043;289442;ARB;1;ARB002;4
43150782;1531043;66999;QSA;1;QSA001;2
43502650;1539544;212849;RZR;60056;32913;0
43502651;1539544;322200;RZR;0;32913;0
43502652;1539544;1827345;MARB;10;MARB009;41
43502653;1539544;552194;ARB;10;ARB002;4
43585291;789502;544324;;2;;4
43585292;789502;18268;CMB;18414;32799;32799
43585293;789502;18414;CMB;18578;32799;32799
43585294;789502;18578;CMB;2;32799;32799
43585295;789502;3;PPN;2;32800;32800
43585296;789502;282599;LAW;0;1;0
43585297;789502;84683;CJI;23538;32798;32798
43585298;789502;89074;CJI;24683;32798;32798
43585299;789502;90219;CJI;27630;32798;32798
43585300;789502;93166;CJI;34865;32798;32798
43585301;789502;100401;CJI;37018;32798;32798
43585302;789502;102554;CJI;38274;32798;32798
43585303;789502;103810;CJI;38738;32798;32798
43585304;789502;104274;CJI;40058;32798;32798
43585305;789502;105594;CJI;43315;32798;32798
43585306;789502;108851;CJI;60371;32798;32798
43585307;789502;125907;CJI;0;32798;32798
43585308;789502;223553;PBI;27013;32776;37
43585309;789502;223621;PBI;19571;32776;37
43640577;1540918;575899;ARB;39182;ARB002;4
44047017;1175653;17748;CMB;0;32799;32799
44047018;1175653;99955;CJI;45918;32798;32798
44047019;1175653;111454;CJI;46672;32798;32798
44047020;1175653;112208;CJI;55866;32798;32798
44047021;1175653;121402;CJI;61020;32798;32798
44047022;1175653;126556;CJI;1;32798;32798
44158862;1321803;176756;QSA;0;QSA001;2
44158863;1321803;130515;RZR;62077;32913;0
44158864;1321803;193149;RZR;602;32913;0
44158865;1321803;197210;RZR;1774;32913;0
44158866;1321803;198382;RZR;3181;32913;0
44158867;1321803;199789;RZR;8680;32913;0
44158868;1321803;205288;RZR;40679;32913;0
44158869;1321803;302823;RZR;9836;32913;0
44158870;1321803;337516;RZR;11010;32913;0
44158871;1321803;338690;RZR;0;32913;0
44158872;1321803;233257;PBI;0;32776;37
44158873;1321803;113695;CJI;1;32798;32798
44158874;1269515;100437;RZR;19816;32913;0
44158875;1269515;150888;RZR;10501;32913;0
44158876;1269515;207109;RZR;21774;32913;0
44158877;1269515;283918;RZR;40679;32913;0
44158878;1269515;302823;RZR;62135;32913;0
44158879;1269515;1564655;MARB;1;MARB010;41
44158880;1269515;1602974;MARB;42608;MARB009;41
44158881;1269515;1615472;MARB;16297;MARB009;41
44158882;1269515;1654697;MARB;7509;MARB009;41
44158883;1269515;1711445;MARB;14428;MARB009;41
44158884;1269515;1718364;MARB;58385;MARB009;41
44158885;1269515;1827857;MARB;59916;MARB009;41
44158886;1269515;1829388;MARB;0;MARB009;41
44158887;1269515;568378;ARB;60408;ARB002;4
44158888;1269515;584696;ARB;5;ARB002;4
44158889;1269515;481365;ARB;10;ARB001;4
44158890;1269515;1545100;MARB;22739;RAMSMARB;41
44158891;1269515;1661139;MARB;46187;RAMSMARB;41
44158892;1269515;1684587;MARB;0;RAMSMARB;41
44158893;1269515;113431;CJI;50391;32798;32798
44158894;1269515;115927;CJI;51119;32798;32798
44158895;1269515;116655;CJI;57876;32798;32798
44158896;1269515;123412;CJI;59375;32798;32798
44158897;1269515;124911;CJI;109;32798;32798
44158898;1269515;314692;AMS;53064;24;18
44158899;1269515;315208;AMS;53492;24;18
44158900;1269515;315636;AMS;57837;24;18
44158901;1269515;319981;AMS;59502;24;18
44158902;1269515;321646;AMS;62135;24;18
44158903;1269515;324279;AMS;1610;24;18
44158904;1269515;329290;AMS;4741;24;18
44158905;1269515;332421;AMS;9021;24;18
44158906;1269515;336701;AMS;65535;24;18
44158907;1269515;180166;QSA;53064;QSA002;2
44171620;1573813;15802;CMB;15823;32799;32799
